LocationID,Easting,Northing
PERI_InvPla_111,409880.846,4035122.584
PERI_InvPla_112,410163.689,4035405.427
PERI_InvPla_113,410355.528,4035686.456
PERI_InvPla_114,408983.942,4033837.392
PERI_InvPla_115,409285.625,4034020.110
PERI_InvPla_116,409598.167,4034275.085
PERI_InvPla_117,409880.846,4034556.899
PERI_InvPla_118,410163.300,4034839.741
PERI_InvPla_119,410347.685,4035127.327
PERI_InvPla_12,406170.139,4036481.574
PERI_InvPla_120,409883.199,4034096.864
PERI_InvPla_121,410161.875,4034274.320
PERI_InvPla_122,410336.911,4034561.990
PERI_InvPla_13,405121.375,4034838.517
PERI_InvPla_14,405355.363,4035122.584
PERI_InvPla_15,405638.205,4035405.427
PERI_InvPla_16,405921.048,4035688.270
PERI_InvPla_17,406203.891,4035971.112
PERI_InvPla_18,406486.733,4036253.352
PERI_InvPla_19,406763.021,4036423.141
PERI_InvPla_2,405067.955,4036501.761
PERI_InvPla_20,404623.220,4033701.257
PERI_InvPla_21,404781.489,4033985.971
PERI_InvPla_22,405110.878,4034270.413
PERI_InvPla_23,405355.363,4034556.899
PERI_InvPla_24,405638.205,4034839.741
PERI_InvPla_25,405921.048,4035122.584
PERI_InvPla_26,406203.891,4035405.427
PERI_InvPla_27,406486.733,4035688.270
PERI_InvPla_28,406769.576,4035971.112
PERI_InvPla_29,407052.354,4036251.435
PERI_InvPla_3,404882.426,4035786.848
PERI_InvPla_30,407376.992,4036504.335
PERI_InvPla_31,407584.438,4036685.254
PERI_InvPla_32,404793.499,4033490.963
PERI_InvPla_33,405072.520,4033708.370
PERI_InvPla_34,405355.363,4033991.214
PERI_InvPla_35,405638.205,4034274.056
PERI_InvPla_36,405921.048,4034556.899
PERI_InvPla_37,406203.891,4034839.741
PERI_InvPla_38,406486.733,4035122.584
PERI_InvPla_39,406769.576,4035405.427
PERI_InvPla_4,405072.520,4035971.112
PERI_InvPla_40,407052.419,4035688.270
PERI_InvPla_41,407335.262,4035971.112
PERI_InvPla_42,407618.104,4036253.955
PERI_InvPla_43,407837.440,4036461.935
PERI_InvPla_44,405159.438,4033148.959
PERI_InvPla_45,405355.363,4033425.527
PERI_InvPla_46,405638.205,4033708.370
PERI_InvPla_47,405921.048,4033991.214
PERI_InvPla_48,406203.891,4034274.056
PERI_InvPla_49,406486.733,4034556.899
PERI_InvPla_5,405355.363,4036253.955
PERI_InvPla_50,406769.576,4034839.741
PERI_InvPla_51,407052.419,4035122.584
PERI_InvPla_52,407335.262,4035405.427
PERI_InvPla_53,407618.104,4035688.270
PERI_InvPla_54,407900.947,4035971.112
PERI_InvPla_55,408133.871,4036242.617
PERI_InvPla_56,405209.776,4032634.847
PERI_InvPla_57,405345.650,4032860.249
PERI_InvPla_58,405638.252,4033149.815
PERI_InvPla_59,405921.048,4033425.527
PERI_InvPla_6,405638.205,4036536.588
PERI_InvPla_60,406203.891,4033708.370
PERI_InvPla_61,406486.733,4033991.214
PERI_InvPla_62,406769.576,4034274.056
PERI_InvPla_63,407052.419,4034556.899
PERI_InvPla_64,407335.262,4034839.741
PERI_InvPla_65,407618.104,4035122.584
PERI_InvPla_66,407900.947,4035405.427
PERI_InvPla_67,408180.815,4035681.118
PERI_InvPla_68,405924.097,4032994.923
PERI_InvPla_69,406135.221,4033198.850
PERI_InvPla_7,405877.602,4036698.156
PERI_InvPla_70,406486.766,4033434.456
PERI_InvPla_71,406769.576,4033708.370
PERI_InvPla_72,407052.419,4033991.214
PERI_InvPla_73,407335.262,4034274.056
PERI_InvPla_74,407618.104,4034556.899
PERI_InvPla_75,407900.947,4034839.741
PERI_InvPla_76,408183.789,4035122.584
PERI_InvPla_77,408466.414,4035404.990
PERI_InvPla_78,408757.903,4035654.812
PERI_InvPla_79,409348.004,4036230.387
PERI_InvPla_8,405124.060,4035411.231
PERI_InvPla_80,409594.503,4036357.736
PERI_InvPla_81,406719.036,4033236.053
PERI_InvPla_82,407052.125,4033435.947
PERI_InvPla_83,407335.262,4033708.370
PERI_InvPla_84,407618.104,4033991.214
PERI_InvPla_85,407900.947,4034274.056
PERI_InvPla_86,408183.789,4034556.899
PERI_InvPla_87,408466.632,4034839.741
PERI_InvPla_88,408749.475,4035122.584
PERI_InvPla_89,409032.318,4035405.427
PERI_InvPla_9,405355.363,4035688.270
PERI_InvPla_90,409315.160,4035688.270
PERI_InvPla_91,409598.003,4035971.112
PERI_InvPla_92,409868.382,4036231.144
PERI_InvPla_93,410048.185,4036396.715
PERI_InvPla_94,407344.890,4033238.682
PERI_InvPla_95,407612.487,4033450.194
PERI_InvPla_96,407900.947,4033708.370
PERI_InvPla_97,408183.789,4033991.214
PERI_InvPla_98,408466.632,4034274.056
PERI_InvPla_99,408749.475,4034556.899
PIPE_InvPla_1,714285.994,4877446.507
PIPE_InvPla_10,714600.004,4877357.602
PIPE_InvPla_100,714665.963,4876420.226
PIPE_InvPla_101,714703.645,4876498.029
PIPE_InvPla_102,714798.956,4876450.463
PIPE_InvPla_103,714860.191,4876494.411
PIPE_InvPla_104,714953.025,4876494.093
PIPE_InvPla_105,714871.242,4876401.617
PIPE_InvPla_106,714957.817,4876392.809
PIPE_InvPla_107,713961.976,4876385.263
PIPE_InvPla_108,714054.237,4876386.440
PIPE_InvPla_109,714165.424,4876388.296
PIPE_InvPla_11,714684.850,4877379.509
PIPE_InvPla_110,714276.035,4876383.732
PIPE_InvPla_111,714383.892,4876381.990
PIPE_InvPla_112,714493.292,4876369.657
PIPE_InvPla_113,714605.196,4876367.833
PIPE_InvPla_114,714767.183,4876349.681
PIPE_InvPla_115,714909.980,4877175.111
PIPE_InvPla_116,714863.337,4877267.419
PIPE_InvPla_117,714938.250,4877266.867
PIPE_InvPla_118,714918.319,4877358.652
PIPE_InvPla_119,714861.807,4877396.267
PIPE_InvPla_12,714769.687,4877372.936
PIPE_InvPla_120,714813.095,4877498.181
PIPE_InvPla_121,714874.555,4877493.828
PIPE_InvPla_122,714937.639,4877494.374
PIPE_InvPla_13,713959.183,4877235.866
PIPE_InvPla_14,714067.442,4877237.698
PIPE_InvPla_15,714161.829,4877237.611
PIPE_InvPla_16,714276.815,4877269.513
PIPE_InvPla_17,714383.697,4877263.701
PIPE_InvPla_18,714491.248,4877254.531
PIPE_InvPla_19,714613.982,4877297.578
PIPE_InvPla_2,714385.473,4877446.413
PIPE_InvPla_20,714614.307,4877242.797
PIPE_InvPla_21,714702.194,4877269.849
PIPE_InvPla_22,714778.116,4877263.939
PIPE_InvPla_23,713947.393,4877155.757
PIPE_InvPla_24,714027.810,4877140.236
PIPE_InvPla_25,714073.025,4877165.730
PIPE_InvPla_26,714165.122,4877155.494
PIPE_InvPla_27,714260.427,4877147.474
PIPE_InvPla_28,714305.909,4877172.542
PIPE_InvPla_29,714384.993,4877155.461
PIPE_InvPla_3,714495.622,4877446.553
PIPE_InvPla_30,714495.326,4877155.540
PIPE_InvPla_31,714605.659,4877155.619
PIPE_InvPla_32,714683.715,4877148.299
PIPE_InvPla_33,714736.652,4877160.164
PIPE_InvPla_34,714813.694,4877148.476
PIPE_InvPla_35,714932.230,4877089.351
PIPE_InvPla_36,713949.494,4877045.429
PIPE_InvPla_37,714048.846,4877045.072
PIPE_InvPla_38,714159.195,4877045.101
PIPE_InvPla_39,714274.249,4877040.272
PIPE_InvPla_4,714585.960,4877443.377
PIPE_InvPla_40,714388.446,4877040.059
PIPE_InvPla_41,714494.669,4877029.898
PIPE_InvPla_42,714600.826,4877046.879
PIPE_InvPla_43,714702.216,4877075.318
PIPE_InvPla_44,714821.396,4877072.198
PIPE_InvPla_45,714712.948,4877024.276
PIPE_InvPla_46,714806.639,4877016.977
PIPE_InvPla_47,714928.784,4877016.157
PIPE_InvPla_48,713951.596,4876935.090
PIPE_InvPla_49,714051.678,4876933.087
PIPE_InvPla_5,714671.611,4877463.873
PIPE_InvPla_50,714168.001,4876947.125
PIPE_InvPla_51,714142.363,4876902.699
PIPE_InvPla_52,714275.115,4876934.760
PIPE_InvPla_53,714378.353,4876922.979
PIPE_InvPla_54,714477.471,4876927.101
PIPE_InvPla_55,714622.161,4876965.776
PIPE_InvPla_56,714715.580,4876934.173
PIPE_InvPla_57,714819.787,4876936.686
PIPE_InvPla_58,714930.293,4876935.122
PIPE_InvPla_59,713953.850,4876809.043
PIPE_InvPla_6,714760.302,4877461.876
PIPE_InvPla_60,714054.541,4876809.979
PIPE_InvPla_61,714160.873,4876806.752
PIPE_InvPla_62,714248.715,4876794.972
PIPE_InvPla_63,714266.908,4876838.015
PIPE_InvPla_64,714493.871,4876853.876
PIPE_InvPla_65,714598.696,4876884.639
PIPE_InvPla_66,714610.557,4876808.596
PIPE_InvPla_67,714720.366,4876826.569
PIPE_InvPla_68,714828.327,4876824.494
PIPE_InvPla_69,714935.612,4876825.193
PIPE_InvPla_7,714288.773,4877368.464
PIPE_InvPla_70,713956.504,4876698.624
PIPE_InvPla_71,714055.085,4876699.914
PIPE_InvPla_72,714162.077,4876701.591
PIPE_InvPla_73,714255.479,4876707.506
PIPE_InvPla_74,714351.549,4876701.839
PIPE_InvPla_75,714417.899,4876725.503
PIPE_InvPla_76,714498.680,4876727.406
PIPE_InvPla_77,714607.435,4876716.571
PIPE_InvPla_78,714727.831,4876712.539
PIPE_InvPla_79,714840.054,4876717.478
PIPE_InvPla_8,714387.019,4877357.687
PIPE_InvPla_80,714942.039,4876715.314
PIPE_InvPla_81,713958.175,4876605.153
PIPE_InvPla_82,714054.848,4876604.588
PIPE_InvPla_83,714163.016,4876604.384
PIPE_InvPla_84,714243.026,4876604.175
PIPE_InvPla_85,714336.186,4876604.701
PIPE_InvPla_86,714423.148,4876603.143
PIPE_InvPla_87,714512.140,4876603.549
PIPE_InvPla_88,714615.055,4876605.806
PIPE_InvPla_89,714736.046,4876604.448
PIPE_InvPla_9,714498.975,4877347.212
PIPE_InvPla_90,714854.293,4876603.743
PIPE_InvPla_91,714948.864,4876604.673
PIPE_InvPla_92,713960.072,4876494.608
PIPE_InvPla_93,714054.655,4876494.013
PIPE_InvPla_94,714164.500,4876493.645
PIPE_InvPla_95,714276.076,4876484.239
PIPE_InvPla_96,714353.798,4876512.867
PIPE_InvPla_97,714429.971,4876492.234
PIPE_InvPla_98,714521.189,4876482.945
PIPE_InvPla_99,714616.773,4876494.414
TAPR_InvPla_1,709595.069,4263354.207
TAPR_InvPla_10,710335.202,4263238.779
TAPR_InvPla_100,711444.665,4259134.014
TAPR_InvPla_101,711666.541,4259466.838
TAPR_InvPla_102,711888.416,4259799.662
TAPR_InvPla_103,712100.771,4260130.977
TAPR_InvPla_104,712215.808,4260468.897
TAPR_InvPla_105,709830.282,4255918.308
TAPR_InvPla_106,710002.489,4256249.551
TAPR_InvPla_107,710224.364,4256582.375
TAPR_InvPla_108,710446.239,4256915.198
TAPR_InvPla_109,710668.114,4257248.022
TAPR_InvPla_11,710560.412,4263544.960
TAPR_InvPla_110,710889.989,4257580.846
TAPR_InvPla_111,711111.864,4257913.669
TAPR_InvPla_112,711333.739,4258246.493
TAPR_InvPla_113,711555.614,4258579.316
TAPR_InvPla_114,711777.489,4258912.140
TAPR_InvPla_115,711999.364,4259244.963
TAPR_InvPla_116,712221.239,4259577.787
TAPR_InvPla_117,712444.948,4259897.499
TAPR_InvPla_118,712685.400,4260057.202
TAPR_InvPla_119,709795.898,4255028.376
TAPR_InvPla_12,709663.111,4261344.900
TAPR_InvPla_120,709905.249,4255363.984
TAPR_InvPla_121,710113.438,4255694.853
TAPR_InvPla_122,710335.312,4256027.676
TAPR_InvPla_123,710557.187,4256360.500
TAPR_InvPla_124,710779.062,4256693.323
TAPR_InvPla_125,711000.938,4257026.147
TAPR_InvPla_126,711222.813,4257358.970
TAPR_InvPla_127,711444.687,4257691.794
TAPR_InvPla_128,711666.562,4258024.617
TAPR_InvPla_129,711888.437,4258357.441
TAPR_InvPla_13,709787.027,4261686.627
TAPR_InvPla_130,712110.313,4258690.265
TAPR_InvPla_131,712332.188,4259023.088
TAPR_InvPla_132,712554.063,4259355.912
TAPR_InvPla_133,712775.937,4259688.735
TAPR_InvPla_134,712921.181,4259966.676
TAPR_InvPla_135,709851.296,4254470.835
TAPR_InvPla_136,710002.702,4254807.459
TAPR_InvPla_137,710224.386,4255140.155
TAPR_InvPla_138,710446.261,4255472.978
TAPR_InvPla_139,710668.136,4255805.801
TAPR_InvPla_14,710002.401,4262018.434
TAPR_InvPla_140,710890.011,4256138.625
TAPR_InvPla_141,711111.886,4256471.449
TAPR_InvPla_142,711333.761,4256804.272
TAPR_InvPla_143,711555.636,4257137.095
TAPR_InvPla_144,711777.511,4257469.919
TAPR_InvPla_145,711999.386,4257802.742
TAPR_InvPla_146,712221.261,4258135.566
TAPR_InvPla_147,712443.136,4258468.389
TAPR_InvPla_148,712665.011,4258801.213
TAPR_InvPla_149,712885.446,4259133.963
TAPR_InvPla_15,710224.276,4262351.257
TAPR_InvPla_150,713029.025,4259471.023
TAPR_InvPla_151,709933.002,4254027.749
TAPR_InvPla_152,710113.459,4254252.633
TAPR_InvPla_153,710335.334,4254585.456
TAPR_InvPla_154,710557.210,4254918.280
TAPR_InvPla_155,710779.085,4255251.103
TAPR_InvPla_156,711000.960,4255583.927
TAPR_InvPla_157,711222.834,4255916.750
TAPR_InvPla_158,711444.709,4256249.574
TAPR_InvPla_159,711666.585,4256582.397
TAPR_InvPla_16,710446.151,4262684.081
TAPR_InvPla_160,711888.460,4256915.220
TAPR_InvPla_161,712110.335,4257248.044
TAPR_InvPla_162,712332.209,4257580.868
TAPR_InvPla_163,712554.084,4257913.691
TAPR_InvPla_164,712775.960,4258246.514
TAPR_InvPla_165,712979.336,4258576.856
TAPR_InvPla_166,713083.277,4258912.386
TAPR_InvPla_167,710291.723,4253832.452
TAPR_InvPla_168,710446.283,4254030.757
TAPR_InvPla_169,710668.158,4254363.581
TAPR_InvPla_17,710668.026,4263016.904
TAPR_InvPla_170,710890.033,4254696.404
TAPR_InvPla_171,711111.908,4255029.228
TAPR_InvPla_172,711333.783,4255362.052
TAPR_InvPla_173,711555.658,4255694.875
TAPR_InvPla_174,711777.533,4256027.699
TAPR_InvPla_175,711999.408,4256360.522
TAPR_InvPla_176,712221.283,4256693.346
TAPR_InvPla_177,712443.158,4257026.169
TAPR_InvPla_178,712665.033,4257358.993
TAPR_InvPla_179,712886.908,4257691.816
TAPR_InvPla_18,710889.901,4263349.728
TAPR_InvPla_180,713051.188,4258024.336
TAPR_InvPla_181,710779.885,4253838.662
TAPR_InvPla_182,711000.982,4254141.706
TAPR_InvPla_183,711222.857,4254474.529
TAPR_InvPla_184,711444.731,4254807.353
TAPR_InvPla_185,711666.606,4255140.176
TAPR_InvPla_186,711888.481,4255473.000
TAPR_InvPla_187,712110.357,4255805.823
TAPR_InvPla_188,712332.232,4256138.647
TAPR_InvPla_189,712554.107,4256471.471
TAPR_InvPla_19,711108.823,4263615.898
TAPR_InvPla_190,712775.981,4256804.294
TAPR_InvPla_191,712997.856,4257137.118
TAPR_InvPla_192,713125.781,4257449.033
TAPR_InvPla_193,711109.650,4253731.585
TAPR_InvPla_194,711333.582,4253921.200
TAPR_InvPla_195,711555.680,4254252.654
TAPR_InvPla_196,711777.555,4254585.478
TAPR_InvPla_197,711999.430,4254918.301
TAPR_InvPla_198,712221.305,4255251.125
TAPR_InvPla_199,712443.180,4255583.948
TAPR_InvPla_2,709695.046,4263575.782
TAPR_InvPla_20,709720.224,4260799.462
TAPR_InvPla_200,712665.055,4255916.772
TAPR_InvPla_201,712886.930,4256249.595
TAPR_InvPla_202,713108.805,4256582.419
TAPR_InvPla_203,713330.680,4256915.242
TAPR_InvPla_204,713549.957,4257181.771
TAPR_InvPla_205,711672.886,4253779.819
TAPR_InvPla_206,711888.504,4254030.780
TAPR_InvPla_207,712110.379,4254363.603
TAPR_InvPla_208,712332.253,4254696.426
TAPR_InvPla_209,712554.128,4255029.250
TAPR_InvPla_21,709891.474,4261130.911
TAPR_InvPla_210,712776.004,4255362.073
TAPR_InvPla_211,712997.879,4255694.897
TAPR_InvPla_212,713219.754,4256027.720
TAPR_InvPla_213,713441.628,4256360.544
TAPR_InvPla_214,713663.503,4256693.367
TAPR_InvPla_215,713885.379,4257026.191
TAPR_InvPla_216,714103.683,4257233.359
TAPR_InvPla_217,712218.379,4253840.896
TAPR_InvPla_218,712443.202,4254141.728
TAPR_InvPla_219,712665.077,4254474.552
TAPR_InvPla_22,710113.350,4261463.735
TAPR_InvPla_220,712886.952,4254807.375
TAPR_InvPla_221,713108.827,4255140.199
TAPR_InvPla_222,713330.702,4255473.022
TAPR_InvPla_223,713552.577,4255805.846
TAPR_InvPla_224,713774.452,4256138.669
TAPR_InvPla_225,713996.327,4256471.492
TAPR_InvPla_226,714218.202,4256804.316
TAPR_InvPla_227,714442.162,4257121.282
TAPR_InvPla_228,712545.013,4253746.508
TAPR_InvPla_229,712775.285,4253924.105
TAPR_InvPla_23,710335.225,4261796.558
TAPR_InvPla_230,712997.900,4254252.677
TAPR_InvPla_231,713219.776,4254585.500
TAPR_InvPla_232,713441.651,4254918.324
TAPR_InvPla_233,713663.526,4255251.147
TAPR_InvPla_234,713885.400,4255583.971
TAPR_InvPla_235,714107.275,4255916.794
TAPR_InvPla_236,714329.151,4256249.618
TAPR_InvPla_237,714550.315,4256582.414
TAPR_InvPla_238,714700.834,4256919.567
TAPR_InvPla_239,713118.475,4253793.289
TAPR_InvPla_24,710557.099,4262129.382
TAPR_InvPla_240,713330.724,4254030.801
TAPR_InvPla_241,713552.599,4254363.625
TAPR_InvPla_242,713774.474,4254696.449
TAPR_InvPla_243,713996.349,4255029.272
TAPR_InvPla_244,714218.224,4255362.096
TAPR_InvPla_245,714440.099,4255694.919
TAPR_InvPla_246,714642.084,4256025.481
TAPR_InvPla_247,714749.364,4256363.763
TAPR_InvPla_248,713545.444,4253537.989
TAPR_InvPla_249,713664.919,4253810.255
TAPR_InvPla_25,710778.974,4262462.205
TAPR_InvPla_250,713885.423,4254141.750
TAPR_InvPla_251,714107.298,4254474.573
TAPR_InvPla_252,714329.173,4254807.397
TAPR_InvPla_253,714551.047,4255140.220
TAPR_InvPla_254,714719.233,4255463.456
TAPR_InvPla_255,713829.736,4253298.853
TAPR_InvPla_256,713990.283,4253586.387
TAPR_InvPla_257,714217.945,4253921.490
TAPR_InvPla_258,714440.121,4254252.698
TAPR_InvPla_259,714661.996,4254585.522
TAPR_InvPla_26,711000.849,4262795.029
TAPR_InvPla_260,714883.871,4254918.345
TAPR_InvPla_261,715108.439,4255211.963
TAPR_InvPla_262,714110.330,4253036.358
TAPR_InvPla_263,714331.991,4253318.083
TAPR_InvPla_264,714563.371,4253702.167
TAPR_InvPla_265,714772.945,4254030.824
TAPR_InvPla_266,714994.819,4254363.647
TAPR_InvPla_267,715216.694,4254696.471
TAPR_InvPla_268,715438.570,4255029.294
TAPR_InvPla_269,715654.981,4255275.310
TAPR_InvPla_27,711222.725,4263127.853
TAPR_InvPla_270,715105.657,4253871.330
TAPR_InvPla_271,715327.643,4254141.772
TAPR_InvPla_272,715549.518,4254474.596
TAPR_InvPla_273,715771.393,4254807.419
TAPR_InvPla_274,715993.608,4255137.958
TAPR_InvPla_275,716219.394,4255327.696
TAPR_InvPla_276,715658.222,4253942.601
TAPR_InvPla_277,715882.341,4254252.721
TAPR_InvPla_278,716104.217,4254585.544
TAPR_InvPla_279,716326.092,4254918.368
TAPR_InvPla_28,711444.614,4263460.003
TAPR_InvPla_280,716550.166,4255227.974
TAPR_InvPla_281,715990.045,4253841.440
TAPR_InvPla_282,716214.930,4254032.100
TAPR_InvPla_283,716437.040,4254363.669
TAPR_InvPla_284,716658.915,4254696.493
TAPR_InvPla_285,716880.790,4255029.316
TAPR_InvPla_286,717103.134,4255300.907
TAPR_InvPla_287,716553.609,4253892.044
TAPR_InvPla_288,716769.864,4254141.794
TAPR_InvPla_289,716991.739,4254474.617
TAPR_InvPla_29,711650.697,4263667.602
TAPR_InvPla_290,717213.613,4254807.441
TAPR_InvPla_291,717435.488,4255140.264
TAPR_InvPla_292,717650.957,4255348.621
TAPR_InvPla_293,717099.895,4253955.199
TAPR_InvPla_294,717324.562,4254252.742
TAPR_InvPla_295,717546.437,4254585.566
TAPR_InvPla_296,717767.907,4254918.382
TAPR_InvPla_297,717925.748,4255234.475
TAPR_InvPla_298,717423.159,4253864.896
TAPR_InvPla_299,717656.342,4254037.127
TAPR_InvPla_3,709644.258,4262788.171
TAPR_InvPla_30,709683.646,4259907.319
TAPR_InvPla_300,717870.134,4254362.273
TAPR_InvPla_301,717986.778,4254698.871
TAPR_InvPla_31,709794.795,4260245.864
TAPR_InvPla_32,710002.423,4260576.213
TAPR_InvPla_33,710224.298,4260909.037
TAPR_InvPla_34,710446.173,4261241.860
TAPR_InvPla_35,710668.048,4261574.683
TAPR_InvPla_36,710889.923,4261907.507
TAPR_InvPla_37,711111.798,4262240.330
TAPR_InvPla_38,711333.673,4262573.154
TAPR_InvPla_39,711555.548,4262905.977
TAPR_InvPla_4,709782.030,4263127.897
TAPR_InvPla_40,711777.423,4263238.801
TAPR_InvPla_41,711994.662,4263547.581
TAPR_InvPla_42,709736.723,4259353.770
TAPR_InvPla_43,709891.497,4259688.691
TAPR_InvPla_44,710113.371,4260021.515
TAPR_InvPla_45,710335.246,4260354.338
TAPR_InvPla_46,710557.122,4260687.162
TAPR_InvPla_47,710778.997,4261019.985
TAPR_InvPla_48,711000.872,4261352.809
TAPR_InvPla_49,711222.746,4261685.632
TAPR_InvPla_5,710003.091,4263456.267
TAPR_InvPla_50,711444.621,4262018.456
TAPR_InvPla_51,711666.497,4262351.279
TAPR_InvPla_52,711888.372,4262684.102
TAPR_InvPla_53,712073.495,4263013.727
TAPR_InvPla_54,709705.029,4258472.573
TAPR_InvPla_55,709805.078,4258803.349
TAPR_InvPla_56,710002.445,4259133.992
TAPR_InvPla_57,710224.320,4259466.816
TAPR_InvPla_58,710446.195,4259799.640
TAPR_InvPla_59,710668.070,4260132.463
TAPR_InvPla_6,710234.545,4263636.725
TAPR_InvPla_60,710889.945,4260465.287
TAPR_InvPla_61,711111.820,4260798.110
TAPR_InvPla_62,711333.695,4261130.934
TAPR_InvPla_63,711555.570,4261463.757
TAPR_InvPla_64,711777.445,4261796.581
TAPR_InvPla_65,711997.067,4262129.095
TAPR_InvPla_66,712136.359,4262468.335
TAPR_InvPla_67,709754.665,4257907.745
TAPR_InvPla_68,709893.335,4258246.858
TAPR_InvPla_69,710113.394,4258579.294
TAPR_InvPla_7,709705.766,4262242.979
TAPR_InvPla_70,710335.268,4258912.117
TAPR_InvPla_71,710557.143,4259244.941
TAPR_InvPla_72,710779.018,4259577.764
TAPR_InvPla_73,711000.894,4259910.588
TAPR_InvPla_74,711222.769,4260243.411
TAPR_InvPla_75,711444.644,4260576.235
TAPR_InvPla_76,711666.518,4260909.059
TAPR_InvPla_77,711888.393,4261241.882
TAPR_InvPla_78,712084.155,4261572.024
TAPR_InvPla_79,712182.997,4261905.144
TAPR_InvPla_8,709891.452,4262573.132
TAPR_InvPla_80,709817.318,4257361.458
TAPR_InvPla_81,710002.467,4257691.772
TAPR_InvPla_82,710224.342,4258024.595
TAPR_InvPla_83,710446.217,4258357.419
TAPR_InvPla_84,710668.092,4258690.243
TAPR_InvPla_85,710889.967,4259023.066
TAPR_InvPla_86,711111.842,4259355.889
TAPR_InvPla_87,711333.717,4259688.713
TAPR_InvPla_88,711555.592,4260021.536
TAPR_InvPla_89,711777.467,4260354.360
TAPR_InvPla_9,710113.327,4262905.956
TAPR_InvPla_90,711999.342,4260687.183
TAPR_InvPla_91,712156.437,4261019.677
TAPR_InvPla_92,709773.574,4256463.005
TAPR_InvPla_93,709898.376,4256805.111
TAPR_InvPla_94,710113.415,4257137.074
TAPR_InvPla_95,710335.290,4257469.897
TAPR_InvPla_96,710557.166,4257802.721
TAPR_InvPla_97,710779.041,4258135.544
TAPR_InvPla_98,711000.916,4258468.368
TAPR_InvPla_99,711222.790,4258801.191
WICR_InvPla_100,463102.238,4105555.994
WICR_InvPla_101,463243.679,4105697.425
WICR_InvPla_102,463385.101,4105838.847
WICR_InvPla_103,463526.522,4105980.268
WICR_InvPla_104,463667.944,4106121.690
WICR_InvPla_105,463809.365,4106263.111
WICR_InvPla_106,463950.786,4106404.532
WICR_InvPla_107,464092.207,4106545.954
WICR_InvPla_108,464233.629,4106687.375
WICR_InvPla_109,464375.050,4106828.797
WICR_InvPla_11,462677.994,4107677.325
WICR_InvPla_110,464516.471,4106970.218
WICR_InvPla_111,464656.693,4107090.362
WICR_InvPla_112,462990.784,4105125.867
WICR_InvPla_113,463102.256,4105273.160
WICR_InvPla_114,463243.679,4105414.583
WICR_InvPla_115,463385.101,4105556.004
WICR_InvPla_116,463526.522,4105697.425
WICR_InvPla_117,463667.944,4105838.847
WICR_InvPla_118,463809.365,4105980.268
WICR_InvPla_119,463950.786,4106121.690
WICR_InvPla_12,462819.415,4107818.746
WICR_InvPla_120,464092.207,4106263.111
WICR_InvPla_121,464233.629,4106404.532
WICR_InvPla_122,464375.050,4106545.954
WICR_InvPla_123,464516.471,4106687.375
WICR_InvPla_124,464657.582,4106828.800
WICR_InvPla_125,464749.187,4106973.204
WICR_InvPla_126,462986.298,4104848.426
WICR_InvPla_127,463102.302,4104990.340
WICR_InvPla_128,463243.679,4105131.740
WICR_InvPla_13,462960.837,4107960.168
WICR_InvPla_131,463667.944,4105556.004
WICR_InvPla_132,463809.365,4105697.425
WICR_InvPla_133,463950.786,4105838.847
WICR_InvPla_134,464092.207,4105980.268
WICR_InvPla_135,464233.629,4106121.690
WICR_InvPla_136,464375.050,4106263.111
WICR_InvPla_14,463102.245,4108099.113
WICR_InvPla_142,463243.679,4104848.897
WICR_InvPla_147,463950.786,4105556.004
WICR_InvPla_148,464092.207,4105697.425
WICR_InvPla_149,464233.629,4105838.847
WICR_InvPla_15,463242.363,4108175.466
WICR_InvPla_150,464375.050,4105980.268
WICR_InvPla_151,464494.042,4106121.958
WICR_InvPla_155,463385.101,4104707.476
WICR_InvPla_160,464092.207,4105414.583
WICR_InvPla_161,464233.629,4105556.004
WICR_InvPla_162,464375.050,4105697.425
WICR_InvPla_163,464492.992,4105839.031
WICR_InvPla_167,463526.522,4104566.055
WICR_InvPla_17,462685.045,4107394.415
WICR_InvPla_171,464092.207,4105131.740
WICR_InvPla_172,464233.629,4105273.162
WICR_InvPla_173,464375.050,4105414.583
WICR_InvPla_174,464491.565,4105556.365
WICR_InvPla_175,463525.563,4104300.962
WICR_InvPla_18,462819.415,4107535.903
WICR_InvPla_180,464233.629,4104990.319
WICR_InvPla_181,464375.050,4105131.740
WICR_InvPla_182,464488.854,4105273.812
WICR_InvPla_183,463802.161,4104317.106
WICR_InvPla_186,464233.629,4104707.476
WICR_InvPla_187,464375.050,4104848.897
WICR_InvPla_188,464485.609,4104991.164
WICR_InvPla_189,464113.213,4104309.111
WICR_InvPla_19,462960.837,4107677.325
WICR_InvPla_190,464233.629,4104424.634
WICR_InvPla_191,464375.050,4104566.055
WICR_InvPla_192,464482.176,4104708.543
WICR_InvPla_193,464263.797,4104171.681
WICR_InvPla_194,464375.050,4104283.212
WICR_InvPla_195,464478.489,4104426.076
WICR_InvPla_196,464402.258,4104022.733
WICR_InvPla_197,464474.609,4104143.470
WICR_InvPla_2,462536.577,4108100.314
WICR_InvPla_20,463102.258,4107818.746
WICR_InvPla_21,463243.679,4107960.168
WICR_InvPla_22,463385.054,4108098.291
WICR_InvPla_23,463523.700,4108171.870
WICR_InvPla_24,462727.760,4107155.310
WICR_InvPla_25,462819.415,4107253.061
WICR_InvPla_26,462960.837,4107394.482
WICR_InvPla_27,463102.258,4107535.903
